"(Intercept)","eDNA_captureF","MonthAugust","MonthJuly","MonthJune","MonthMay","MonthOctober","MonthSeptember"
0.470253039429044,2.24865802872344,0.264747014875687,-0.00484203286845158,-2.13395583167149,-0.341142562814662,-3.8919656932098,-6.09467896214466
0.238637945551805,1.10200941296576,-1.77470071680308,-0.802853781805033,-3.50004006178649,-1.38786659305584,-5.29883161940797,-3.35955990401088
0.068648278497412,4.08189195428113,-1.53812225119778,-1.07178620093701,-1.27015745199886,-1.18651011036374,-4.40725551279195,-4.25413761615421
0.0666081992744651,4.98532354938636,-1.09805354870248,-1.59406701839128,-0.942784815397646,-0.693400512202561,-3.89950980913906,-4.22378716079517
0.263322256776482,1.56979873026791,0.933857642505717,-0.043237445016628,-0.354366582885415,0.865370842414678,-2.2654872110484,-2.75297489685156
0.167390968390857,3.1265280327738,-0.148548062674982,1.70428241496798,0.0428993285220557,0.200896920900449,-5.41081310174684,-4.75267161900296
0.276988146324837,2.46634339461157,-0.163179386399228,1.69826999998991,0.141848631035208,0.726363824433435,-5.32147932606193,-4.33217037541978
0.236593219748266,1.74066380208868,-0.13514921820432,1.27997161898679,0.496603699206295,0.461966090615903,-3.00722246424967,-2.51593839274163
0.302934311853587,2.02274992984571,-0.508903828217877,0.508945157502622,-0.296531552221999,0.439725156536451,-6.4290211245043,-4.11650094255659
0.248093109926569,1.46074363961528,0.888764049571831,1.63485808375105,0.552209450942169,1.36809922569232,-4.1716517332654,-1.35944068658033
0.334258420115867,2.19086105286896,0.0843567726627072,0.42954460860849,-0.54842934904811,0.233028486106064,-3.23872602561483,-4.00941283198573
0.290959835006901,1.47379220579467,-1.46271360332873,0.980820764198006,0.514789854016543,0.613899348927929,-2.84868828861936,-2.30659624833778
0.195518481371323,1.62357984503099,-0.929495210518748,1.14495208201154,0.549769320959815,-0.137512279035572,-4.62074471763974,-1.60851649928235
0.193711584395536,4.07330815353435,-1.90390211772714,0.481973365305202,-0.398601588082892,1.496796489999,-6.15938546254086,-5.85753804307559
0.195397842606481,2.54629385729076,0.492473889541445,2.41149807897865,0.722295760205892,1.96451987218161,-1.55245949712827,-2.91288470938205
0.15421281828027,2.33705324105621,0.879927574725386,1.84836924213139,2.27942134736839,2.28435841909959,-1.79234749513404,-2.45475591414226
0.431670580200026,1.05976473618734,0.0668385768601704,0.552064434923642,-0.0307510040098075,0.74522802850936,-2.81913086715561,-2.67995111869788
0.372967998425243,1.64888491370499,-1.05145297545549,0.309332979062069,0.656838671458905,0.159769931858961,-3.02397483708515,-2.63500409879175
0.237826394122742,1.72808039951518,0.000440877533840735,1.09090604957061,0.192545135660837,1.19648578804751,-3.81534516676564,-3.03184143116708
0.289752152029123,1.33193927321408,0.488348187343115,1.12582145317231,0.946695908869028,1.04406612884643,-3.56095339878829,-1.11945617150896
0.447205077479918,0.836311531803271,-0.79531541889097,0.593335745479262,-0.212021592246369,0.51452870523161,-2.62226165269156,-2.2676154297713
0.399609717380945,1.28533269159299,-1.09110651065343,0.32779748068818,-0.101100615881529,0.933922208590835,-2.82632118590933,-2.2250062302731
0.431481837845289,1.24266480004764,-0.887493607820433,-0.170854394717012,-0.180740995828294,-0.213418452571044,-3.04978819611425,-3.21884359559003
0.342232544692279,1.47856694819024,-0.558893690751308,0.787879475933208,0.36168854246387,0.263336291828489,-4.28327762362207,-3.32489000601547
0.238862717198109,1.9138852851978,0.50480748861193,0.756530658870376,0.305702647895519,0.955843220965356,-3.15453952069739,-2.42232552757361
0.212745086923006,1.87938028801347,0.518204140134212,0.527224490927938,0.316255508540315,1.55178402871112,-3.65502356708476,-3.24636604044921
0.364391235075199,1.55238274259577,-0.393115623445908,0.484495427274614,-0.702616655856337,0.919574090318031,-4.79502383456054,-2.46205121014404
0.33734953058362,1.43714533550563,-0.0062395757394525,0.339686460192674,0.177996625557006,0.699702174447479,-4.42671258149482,-2.33486813486636
0.37883808545611,1.20305219854876,-0.768085054816054,0.00822777631106075,0.378013069281417,0.285977772950312,-1.75352836200432,-2.368023479816
0.466313763045049,1.51920026313077,-0.222553438109728,0.416467318399278,-0.294899579952417,-0.184716792221346,-3.62946427601653,-2.98666827540083
0.336441055584909,2.00790424247286,-0.869751467313573,0.956391427615497,0.202463209488621,-0.370010020148619,-3.87190864794467,-3.12906128116408
0.174303418100224,1.93292866477253,0.27925351769938,1.78623203887746,0.728524715380609,0.872307676549068,-4.19477067344215,-1.37289686636212
0.409538832722617,0.978951833752602,-0.460098483080916,0.459775569114332,-0.116844362283638,0.363391516697768,-3.90697202193852,-2.08065581815405
0.469871788258238,1.11043267228249,-0.935496879715845,0.244558476439907,-0.47069022714825,0.40004807363913,-4.34350785500866,-4.94580786585384
0.347101933683875,1.08623225928455,0.250212106001498,0.736014859475774,0.330250218742215,0.457288076723461,-3.74982049847505,-2.38651467906157
0.30146588289242,0.876604382360439,0.409804529066327,1.05870587249003,0.875304663024068,0.660557021613783,-1.9665697178761,-1.79518667308714
0.242387877562565,1.16595498297218,0.757671600881548,0.545339656573551,0.543853179937288,1.34706806680676,-3.53829228573285,-3.33805728122278
0.314978436479316,1.00987500691125,0.0332083619815601,0.856765289777923,0.200347525423978,0.806348731304727,-3.28561557664164,-2.65419944552699
0.347211001920624,1.39594909773134,0.0233128815577602,0.575872315758813,-0.134733185257575,0.133789017504548,-2.92906955524492,-2.47477849158029
0.249407328942007,1.20591383147053,0.438001468240223,0.970678942126183,-0.123346608518794,1.03870513304768,-3.02391945259543,-1.96905329000551
0.365286525411422,1.36471465577215,-0.707021208031007,0.508072343420575,0.352054419373447,0.044260231577207,-4.63747027916951,-3.18535401955664
0.31737145458261,0.90753945109757,-0.00224027851764297,1.19450827811713,1.21941479343858,1.30468794497458,-4.92426807843053,-1.83867761930814
0.366811857999503,1.48275145058803,0.74681558072129,0.527069792028068,-0.0793704586580339,0.56684911691607,-2.85419487705244,-2.03570242888173
0.248669182155841,1.49855969414969,0.586019817597046,0.78411240222799,0.452370898356558,0.69726593728985,-2.47685978034114,-2.88041892263957
0.317445580890837,1.62430082156105,-0.64561882038021,0.469628001756745,0.240651458419427,0.622265674567263,-5.32582207477413,-2.57412389344706
0.237813493275762,1.77613269592877,-0.0543043543692979,0.627121340111949,0.759671688303027,0.827488399941394,-2.83286918276668,-1.89089752599617
0.512934696617177,1.4724998782411,-0.699513707277652,-0.521548862956782,-0.133865745068874,-0.136948511474738,-3.56108190728112,-3.91097256577045
0.272438923237159,1.00942425696074,0.973183918981018,0.973076438697384,0.415009942265502,0.929881575256685,-3.91762131391923,-2.81853399330082
0.266588013364663,2.53017547405643,-0.663973478000893,0.801344317242621,-0.312130533374614,0.785124494323691,-3.42908133267801,-3.36272940847825
0.376382442077113,1.52499390837443,-0.737547226061771,0.403238121370619,-0.178546103630436,0.00331150072806219,-3.87561614319339,-2.36909961058873
0.291246446425697,1.44609737281858,0.032835157603708,1.45457595976001,0.00826256536231945,1.10262123093624,-2.86480382766916,-2.96128165651545
0.389087972699197,1.36850608098587,-0.843883226452666,0.883775765164146,0.478939184130429,0.484352085032962,-2.61695073274791,-3.63370984672858
0.232029765584751,1.61771766796279,-0.373762124063224,1.42912123268989,0.216240497993944,0.77526152236169,-3.29384856634266,-2.86184603212572
0.217813601197707,2.07584278942423,0.335881400135502,1.41309162405459,0.731569088520175,1.27528323911425,-3.99014476301416,-2.71084331840895
0.271170208221255,1.5656654010408,0.0979483342913445,0.931291796609675,0.753422470508855,0.617783976485788,-3.23734605677831,-2.99763436320394
0.349139079656992,0.835208605538084,-0.284155268882249,1.57524756655806,0.0728352612628246,0.90311629902685,-2.8882207980201,-3.73252460626478
0.351088475991608,1.8512576129226,-1.00304087424087,1.31708138458865,-0.831955194115352,0.352570599519962,-3.50152117264747,-3.84590073905005
0.177371295301299,1.8844117487881,0.491023898440591,0.851929954502531,0.591479120277332,0.6976403371466,-1.45854897643779,-3.06268619062339
0.193355011978269,1.93486468475753,-0.115115573957452,1.36006207648745,-0.0593357170065983,1.11116886379174,-4.3040476398133,-2.46038409381649
0.452495218486041,1.23683986266612,-0.263696868850287,-0.136639038828143,0.135704137724202,0.128202956461749,-3.58840108271027,-2.61162635478834
0.380364026090201,1.2881598241381,0.136371962876801,0.451594061906233,0.0519968813114836,0.0939201642879174,-6.01817499566468,-1.45761918842917
0.49219034527558,1.07832799494423,-1.41764245331694,0.603502215158348,-0.140728840344741,0.10521873485759,-4.10284404551858,-2.84421737589289
0.337763582782618,1.70349226708069,-1.45354197246504,0.281922478500484,-0.266280977102529,0.0677717405505384,-4.74921344876551,-3.45361660325657
0.365638799506001,1.42012508248693,0.242350936418108,0.468539313236421,0.582538094153489,0.774063259830172,-4.6721890698548,-2.67935103782066
0.312724338815093,1.70671806105084,-0.450215333895433,0.752118191995044,1.16872522221842,0.334601989268809,-4.51052463634746,-2.39614307712508
0.453626906657882,1.32906373112221,-1.05905422327631,0.193547207766588,-0.512356624935427,-0.47010137401545,-5.60281929846468,-3.13373833359649
0.310538549385167,1.0756230116606,-0.24186416319405,0.453543450303003,1.10328669623431,0.675687079244347,-4.14981276806913,-3.65137829847902
0.312277782211989,1.73155717833587,-0.84931451500374,0.883449920109007,-0.52148487516532,1.48765409003391,-3.82571108143891,-3.55539238020755
